nflId,height,weight,birthDate,collegeName,position,displayName,corrected_birthDate,Age
48646,5-7,173,1998-05-29,Wake Forest,WR,Greg Dortch,1998-05-29,26
48657,6-1,195,1997-04-21,Boston College,WR,Jeff Smith,1997-04-21,27
48669,6-1,299,1996-03-19,Chattanooga,NT,Isaiah Mack,1996-03-19,28
48680,5-10,194,1996-07-29,Bryant,WR,Tom Kennedy,1996-07-29,28
48683,6-6,230,1995-12-07,Valdosta State,TE,Joseph Fortson,1995-12-07,29
48700,6-3,237,1997-02-27,Princeton,TE,Jesper Horsted,1997-02-27,27
48707,5-11,215,1996-06-15,Kutztown,RB,Craig Reynolds,1996-06-15,28
48723,6-3,261,1995-05-26,Iowa,TE,Parker Hesse,1995-05-26,29
48766,6-6,260,1995-11-10,Missouri,TE,Kendall Blanton,1995-11-10,29
48770,6-2,285,1997-05-09,Cincinnati,DT,Marquise Copeland,1997-05-09,27
48780,6-3,245,1994-09-13,Delaware,ILB,Troy Reeder,1994-09-13,30
48786,6-6,319,1997-06-21,Middle Tennessee,T,Chandler Brewer,1997-06-21,27
48988,6-0,190,1996-11-26,Bemidji State,WR,Gunner Olszewski,1996-11-26,28
49410,5-11,190,1998-07-18,Washington State,FS,Jalen Thompson,1998-07-18,26
52272,6-0,170,,Tusculum,CB,Dee Alford,1997-11-05,27
52409,6-4,216,1996-12-10,Louisiana State,QB,Joe Burrow,1996-12-10,28
52411,6-1,200,1999-02-02,Ohio State,CB,Jeff Okudah,1999-02-02,25
52412,6-5,326,1999-01-22,Georgia,T,Andrew Thomas,1999-01-22,25
52413,6-1,218,1998-03-02,Alabama,QB,Tua Tagovailoa,1998-03-02,26
52414,6-6,237,1998-03-10,Oregon,QB,Justin Herbert,1998-03-10,26
52415,6-5,318,1998-04-15,Auburn,DT,Derrick Brown,1998-04-15,26
52416,6-3,225,1998-07-26,Clemson,MLB,Isaiah Simmons,1998-07-26,26
52417,6-1,191,1998-09-30,Florida,CB,C.J. Henderson,1998-09-30,26
52418,6-5,320,1999-05-17,Alabama,T,Jedrick Wills,1999-05-17,25
52421,6-5,322,1999-01-24,Iowa,T,Tristan Wirfs,1999-01-24,25
52422,6-6,310,1997-10-03,South Carolina,DT,Javon Kinlaw,1997-10-03,27
52423,6-1,192,1999-04-24,Alabama,WR,Jerry Jeudy,1999-04-24,25
52424,6-2,190,1998-09-23,Clemson,CB,A.J. Terrell,1998-09-23,26
52425,6-2,189,1999-04-08,Oklahoma,WR,CeeDee Lamb,1999-04-08,25
52426,6-6,310,1999-08-11,Southern California,T,Austin Jackson,1999-08-11,25
52428,6-4,250,1999-07-25,Louisiana State,OLB,K'Lavon Chaisson,1999-07-25,25
52429,5-11,195,1999-01-02,Texas Christian,WR,Jalen Reagor,1999-01-02,25
52430,6-3,192,,Louisiana State,WR,Justin Jefferson,1999-06-16,25
52431,6-3,234,1998-11-16,Oklahoma,ILB,Kenneth Murray,1998-11-16,26
52432,6-3,319,1999-06-14,Michigan,G,Cesar Ruiz,1999-06-14,25
52433,6-1,206,1998-03-17,Arizona State,WR,Brandon Aiyuk,1998-03-17,26
52434,6-4,220,1998-11-02,Utah State,QB,Jordan Love,1998-11-02,26
52435,6-1,245,1997-10-21,Texas Tech,ILB,Jordyn Brooks,1997-10-21,27
52436,6-1,227,1999-08-13,Louisiana State,ILB,Patrick Queen,1999-08-13,25
52438,5-11,196,1999-11-27,Auburn,CB,Noah Igbinoghene,1999-11-27,25
52440,5-8,209,1999-04-11,Louisiana State,RB,Clyde Edwards-Helaire,1999-04-11,25
52441,6-4,210,1999-01-18,Clemson,WR,Tee Higgins,1999-01-18,25
52442,6-4,220,1997-10-05,Southern California,WR,Michael Pittman,1997-10-05,27
52443,5-10,211,1999-01-14,Georgia,RB,D'Andre Swift,1999-01-14,25
52444,6-1,197,1998-08-08,Alabama,FS,Xavier McKinney,1998-08-08,26
52445,6-2,216,1996-03-22,Lenoir-Rhyne,FS,Kyle Dugger,1996-03-22,28
52446,6-5,264,1998-02-26,Penn State,OLB,Yetur Gross-Matos,1998-02-26,26
52447,6-5,322,1996-08-25,Louisiana-Lafayette,G,Robert Hunt,1996-08-25,28
52448,6-4,305,1998-07-09,Texas Christian,DT,Ross Blacklock,1998-07-09,26
52449,5-11,221,1999-01-19,Wisconsin,RB,Jonathan Taylor,1999-01-19,25
52450,6-2,220,1998-10-05,Colorado,WR,Laviska Shenault,1998-10-05,26
52451,6-6,258,1999-03-10,Notre Dame,TE,Cole Kmet,1999-03-10,25
52452,6-3,203,1998-09-20,Louisiana State,SS,Grant Delpit,1998-09-20,26
52453,5-9,205,1998-08-16,Minnesota,FS,Antoine Winfield,1998-08-16,26
52454,5-9,176,1999-07-08,Penn State,WR,K.J. Hamler,1999-07-08,25
52456,6-3,253,1997-03-24,Tennessee,OLB,Darrell Taylor,1997-03-24,27
52457,6-4,227,1998-07-07,Notre Dame,WR,Chase Claypool,1998-07-07,26
52458,6-0,195,1999-04-19,Utah,CB,Jaylon Johnson,1999-04-19,25
52459,6-2,207,,Alabama,CB,Trevon Diggs,1998-09-20,26
52460,5-11,212,1999-06-22,Florida State,RB,Cam Akers,1999-06-22,25
52461,6-2,218,1998-08-07,Oklahoma,QB,Jalen Hurts,1998-08-07,26
52462,6-5,280,1998-09-15,Iowa,DE,A.J. Epenesa,1998-09-15,26
52463,5-10,214,1998-12-17,Ohio State,RB,J.K. Dobbins,1998-12-17,26
52464,6-7,310,,Alabama,NT,Raekwon Davis,1997-06-10,27
52465,6-2,197,1996-07-26,Florida,WR,Van Jefferson,1996-07-26,28
52466,6-6,310,1998-05-08,Boise State,G,Ezra Cleveland,1998-05-08,26
52467,6-3,208,1997-10-10,Baylor,WR,Denzel Mims,1997-10-10,27
52468,6-2,250,1998-09-18,Michigan,OLB,Josh Uche,1998-09-18,26
52469,6-0,200,1998-09-03,Louisiana State,CB,Kristian Fulton,1998-09-03,26
52470,6-1,250,1998-05-02,Boston College,RB,A.J. Dillon,1998-05-02,26
52471,6-2,235,1998-02-15,Mississippi State,OLB,Willie Gay,1998-02-15,26
52472,6-3,212,1998-02-26,Southern Illinois,FS,Jeremy Chinn,1998-02-26,26
52473,6-2,250,1996-07-08,Wyoming,ILB,Logan Wilson,1996-07-08,28
52474,6-2,221,1998-06-23,Memphis,RB,Antonio Gibson,1998-06-23,26
52475,6-5,241,1997-12-27,Notre Dame,OLB,Julian Okwara,1997-12-27,27
52476,6-1,200,1996-10-10,California,SS,Ashtyn Davis,1996-10-10,28
52477,6-3,332,1997-03-21,Louisiana State,G,Damien Lewis,1997-03-21,27
52478,6-0,205,1998-04-02,Texas,FS,Brandon Jones,1998-04-02,26
52479,6-3,300,1997-11-17,Texas A&amp;M,DT,Justin Madubuike,1997-11-17,27
52480,6-7,310,1997-06-22,Houston,G,Josh Jones,1997-06-22,27
52481,6-4,310,1997-02-01,Ohio State,DT,Davon Hamilton,1997-02-01,27
52482,6-3,235,1996-12-30,Wisconsin,OLB,Zack Baun,1996-12-30,28
52483,6-4,305,1997-02-05,Ohio State,G,Jonah Jackson,1997-02-05,27
52484,5-10,215,1997-05-04,Vanderbilt,RB,Ke'Shawn Vaughn,1997-05-04,27
52485,6-1,200,1997-09-12,Iowa,CB,Michael Ojemudia,1997-09-12,27
52486,6-4,290,1997-11-17,Temple,C,Matt Hennessy,1997-11-17,27
52488,6-0,201,1997-10-14,Kentucky,WR,Lynn Bowden,1997-10-14,27
52489,6-3,215,1998-11-13,South Carolina,WR,Bryan Edwards,1998-11-13,26
52490,6-2,302,1997-01-17,Oklahoma,DT,Neville Gallimore,1997-01-17,27
52491,6-4,315,1997-11-22,Louisiana State,C,Lloyd Cushenberry,1997-11-22,27
52492,6-5,252,1998-08-25,Alabama,OLB,Terrell Lewis,1998-08-25,26
52493,6-1,204,1998-08-24,Utah,FS,Julian Blackmon,1998-08-24,26
52494,5-10,215,1997-12-15,Utah,RB,Zack Moss,1997-12-15,27
52495,6-3,259,1997-09-01,Alabama,OLB,Anfernee Jennings,1997-09-01,27
52496,6-4,315,1997-11-23,Missouri,DT,Jordan Elliott,1997-11-23,27
52497,6-2,185,1998-09-03,Mississippi State,CB,Cameron Dantzler,1998-09-03,26
52498,6-3,259,1997-05-25,Florida,DE,Jonathan Greenard,1997-05-25,27
52499,6-3,260,1997-08-14,UCLA,TE,Devin Asiasi,1997-08-14,27
52500,5-11,210,1997-09-12,Texas,WR,Devin Duvernay,1997-09-12,27
52502,6-3,240,1997-02-14,Cincinnati,TE,Josiah Deguara,1997-02-14,27
52505,6-4,233,1999-04-01,Louisiana State,MLB,Jacob Phillips,1999-04-01,25
52506,6-3,245,1998-03-05,Ohio State,OLB,Malik Harrison,1998-03-05,26
52510,6-4,242,1997-08-07,North Carolina-Charlotte,OLB,Alex Highsmith,1997-08-07,27
52512,6-0,198,1997-08-18,Utah,FS,Terrell Burgess,1997-08-18,27
52513,6-6,253,1997-02-05,Dayton,TE,Adam Trautman,1997-02-05,27
52514,6-5,345,1997-01-29,Mississippi State,T,Tyre Phillips,1997-01-29,27
52515,6-2,215,1997-09-21,Appalachian State,OLB,Akeem Davis-Gaither,1997-09-21,27
52516,6-4,295,1999-07-26,Louisiana State,G,Saahdiq Charles,1999-07-26,25
52517,6-4,330,1997-08-19,Clemson,G,John Simpson,1997-08-19,27
52518,5-10,198,1998-06-23,UCLA,CB,Darnay Holmes,1998-06-23,26
52520,5-11,219,1997-11-20,UCLA,RB,Joshua Kelley,1997-11-20,27
52522,6-5,335,1998-08-23,Utah,NT,Leki Fotu,1998-08-23,26
52523,6-5,240,1998-04-23,Florida Atlantic,TE,Harrison Bryant,1998-04-23,26
52524,6-6,305,1998-07-22,"St. John's, Minn.",G,Ben Bartch,1998-07-22,26
52525,6-5,260,1997-10-31,South Carolina,OLB,D.J. Wonnum,1997-10-31,27
52526,6-5,255,1998-04-25,Missouri,TE,Albert Okwuegbunam,1998-04-25,26
52527,6-3,219,1997-08-28,Fresno State,ILB,Mykal Walker,1997-08-28,27
52529,6-6,320,1997-03-18,Kentucky,G,Logan Stenberg,1997-03-18,27
52530,6-6,227,1997-11-17,Washington,QB,Jacob Eason,1997-11-17,27
52534,6-8,315,1996-11-20,North Carolina,T,Charlie Heck,1996-11-20,28
52535,5-11,208,1997-07-25,Clemson,FS,K'Von Wallace,1997-07-25,27
52536,6-3,213,1999-03-01,Central Florida,WR,Gabe Davis,1999-03-01,25
52538,6-4,295,1999-01-20,Baylor,NT,James Lynch,1999-01-20,25
52539,6-2,308,,Louisiana State,NT,Rashard Lawrence,1998-08-27,26
52540,6-4,225,1996-09-18,Oregon,ILB,Troy Dye,1996-09-18,28
52541,6-7,251,1999-01-08,Stanford,TE,Colby Parkinson,1999-01-08,25
52542,6-2,210,1997-08-25,California,FS,Jaylinn Hawkins,1997-08-25,27
52543,6-4,321,1996-09-18,Louisiana-Lafayette,G,Kevin Dotson,1996-09-18,28
52544,6-5,245,1997-03-27,Purdue,TE,Brycen Hopkins,1997-03-27,27
52545,5-10,175,1999-04-05,Michigan State,CB,Josiah Scott,1999-04-05,25
52546,6-1,193,1997-01-21,Louisiana Tech,CB,L'Jarius Sneed,1997-01-21,27
52547,5-9,183,1998-07-06,Louisiana Tech,CB,Amik Robertson,1998-07-06,26
52551,6-4,325,1998-02-20,Michigan,G,Ben Bredeson,1998-02-20,26
52552,5-10,214,1998-09-16,Miami,RB,DeeJay Dallas,1998-09-16,26
52553,6-5,296,1997-04-01,Auburn,T,Jack Driscoll,1997-04-01,27
52554,6-3,320,1997-11-20,Wisconsin,C,Tyler Biadasz,1997-11-20,27
52557,6-4,300,1996-06-19,Ball State,C,Danny Pinter,1996-06-19,28
52561,6-7,324,1996-08-09,West Virginia,T,Colton McKivitz,1996-08-09,28
52563,6-4,268,1997-06-13,Tulsa,OLB,Trevis Gipson,1997-06-13,27
52566,6-1,201,,Virginia,CB,Bryce Hall,1997-11-05,27
52569,6-2,205,1998-08-25,Minnesota,WR,Tyler Johnson,1998-08-25,26
52570,6-0,220,1997-12-06,Michigan,OLB,Khaleke Hudson,1997-12-06,27
52571,5-11,190,1997-12-11,Georgia Southern,CB,Kindle Vildor,1997-12-11,27
52574,6-1,205,1998-04-01,Wisconsin,WR,Quintez Cephus,1998-04-01,26
52578,6-3,305,1996-12-04,Texas Tech,DE,Broderick Washington,1996-12-04,28
52581,5-11,172,1997-10-29,Tulane,WR,Darnell Mooney,1997-10-29,27
52582,6-3,291,1997-04-24,North Carolina State,DT,Larrell Murchison,1997-04-24,27
52584,6-0,200,1997-06-10,Miami,WR,K.J. Osborn,1997-06-10,27
52585,6-2,255,,Michigan,DE,Michael Danna,1997-12-04,27
52588,6-5,300,1997-12-08,Kansas,G,Hakeem Adeniji,1997-12-08,27
52590,6-3,350,1997-12-10,Michigan,G,Michael Onwenu,1997-12-10,27
52592,6-1,333,,Baylor,DT,Bravvion Roy,1996-10-12,28
52594,5-11,202,1997-09-17,Notre Dame,SS,Alohi Gilman,1997-09-17,27
52595,6-2,208,1999-02-19,Michigan,WR,Donovan Peoples-Jones,1999-02-19,25
52598,6-5,245,1997-10-16,Georgia,TE,Charlie Woerner,1997-10-16,27
52600,6-5,321,1997-08-08,Michigan,G,Jon Runyan,1997-08-08,27
52603,6-5,290,1995-11-27,Wake Forest,T,Justin Herron,1995-11-27,29
52607,6-2,205,1998-03-04,Ohio State,FS,Jordan Fuller,1998-03-04,26
52608,6-2,190,1998-06-09,Southern Mississippi,WR,Quez Watkins,1998-06-09,26
52609,6-0,193,1996-09-20,Southern Methodist,WR,James Proche,1996-09-20,28
52611,6-7,307,1997-01-23,Oregon State,G,Blake Brandel,1997-01-23,27
52613,6-0,210,1998-01-21,Michigan,SS,Josh Metellus,1998-01-21,26
52614,6-4,250,1997-04-02,Georgia Tech,TE,Tyler Davis,1997-04-02,27
52615,6-4,209,1998-10-21,Oregon State,WR,Isaiah Hodgins,1998-10-21,26
52616,6-5,297,1997-04-29,Oregon,C,Jake Hanson,1997-04-29,27
52618,6-7,310,1997-11-22,Auburn,T,Prince Tega Wanogho,1997-11-22,27
52619,5-10,170,1998-01-07,Massachusetts,CB,Isaiah Rodgers,1998-01-07,26
52620,6-4,220,1998-08-06,Washington State,WR,Dezmon Patmon,1998-08-06,26
52623,6-1,240,1997-03-07,Purdue,ILB,Markus Bailey,1997-03-07,27
52624,6-2,203,,Arkansas,SS,Kamren Curl,1999-03-03,25
52625,6-3,214,1997-07-10,Tennessee,WR,Jauan Jennings,1997-07-10,27
52627,5-11,210,1999-04-19,Iowa,SS,Geno Stone,1999-04-19,25
52630,5-10,210,1999-04-13,Arizona State,RB,Eno Benjamin,1999-04-13,25
52637,6-3,265,,North Carolina State,DE,James Smith-Williams,1997-07-30,27
52640,6-2,320,1996-08-22,Nebraska,DT,Carlos Davis,1996-08-22,28
52641,6-4,247,1996-08-22,Stanford,DE,Casey Toohill,1996-08-22,28
52642,6-1,232,1996-08-08,Baylor,OLB,Clay Johnston,1996-08-08,28
52647,5-11,185,1996-11-29,Pittsburgh,CB,Dane Jackson,1996-11-29,28
52650,6-4,250,1999-07-28,Miami,OLB,Jonathan Garvin,1999-07-28,25
52651,6-0,186,1998-04-13,Marshall,CB,Chris Jackson,1998-04-13,26
52658,6-2,315,1998-06-24,Clemson,G,Tremayne Anchrum,1998-06-24,26
52659,6-5,242,1996-11-28,Louisiana State,TE,Stephen Sullivan,1996-11-28,28
52660,6-2,205,1997-09-20,Florida,WR,Tyrie Cleveland,1997-09-20,27
52662,6-5,246,,North Dakota State,OLB,Derrek Tuszka,1996-07-11,28
52663,6-3,235,1997-03-12,Georgia,ILB,Tae Crowder,1997-03-12,27
52665,6-3,290,1998-06-09,Texas,DT,Malcolm Roach,1998-06-09,26
52666,6-5,318,1996-08-16,Oregon,G,Calvin Throckmorton,1996-08-16,28
52673,6-4,245,1996-11-07,South Florida,TE,Mitchell Wilcox,1996-11-07,28
52697,6-2,185,1996-09-16,Florida Atlantic,CB,James Pierre,1996-09-16,28
52706,6-4,250,,Indiana State,ILB,Jonas Griffith,1997-01-27,27
52708,5-9,205,1996-09-12,Baylor,RB,Jamycal Hasty,1996-09-12,28
52721,6-4,199,1997-01-15,Ohio State,WR,Binjimen Victor,1997-01-15,27
52725,6-3,250,1996-09-01,North Dakota State,TE,Ben Ellefson,1996-09-01,28
52733,5-10,220,1998-08-09,Illinois State,RB,James Robinson,1998-08-09,26
52743,6-1,329,1997-11-27,Mississippi,DT,Benito Jones,1997-11-27,27
52759,6-2,305,1998-06-16,Wagner,DT,Chris Williams,1998-06-16,26
52762,5-11,225,1997-11-24,Notre Dame,RB,Tony Jones,1997-11-24,27
52764,5-10,190,1998-09-12,Wake Forest,CB,Essang Bassey,1998-09-12,26
52766,6-0,195,1997-02-19,Wake Forest,WR,Kendall Hinton,1997-02-19,27
52778,5-10,175,,Washington,WR,Andre Baccellia,1997-01-07,27
52792,6-4,255,1998-06-25,Missouri S&amp;T,DT,Tershawn Wharton,1998-06-25,26
52797,6-2,235,1998-02-26,Michigan State,ILB,Joe Bachie,1998-02-26,26
52835,6-4,310,1997-10-05,Brown,OLB,Michael Hoecht,1997-10-05,27
52846,6-5,275,1995-08-17,Weber State,DE,Jonah Williams,1995-08-17,29
52848,6-2,285,1998-03-09,Rice,DE,Myles Adams,1998-03-09,26
52852,5-11,211,1997-08-05,Mississippi,FS,Myles Hartsfield,1997-08-05,27
52858,6-3,240,1996-10-16,Western Michigan,TE,Giovanni Ricci,1996-10-16,28
52863,6-1,235,1998-04-02,UCLA,ILB,Krys Barnes,1998-04-02,26
52873,6-5,250,1997-01-21,Southern Methodist,DE,Delontae Scott,1997-01-21,27
52875,6-3,223,1998-04-29,Memphis,RB,Patrick Taylor,1998-04-29,26
52894,6-4,315,1998-03-23,Missouri,C,Trystan Colon,1998-03-23,26
52904,6-0,205,1998-06-12,Army,FS,Elijah Riley,1998-06-12,26
52907,6-4,246,1997-07-06,Oregon State,TE,Noah Togiai,1997-07-06,27
52913,6-4,205,1998-04-25,Norfolk State,FS,Bobby Price,1998-04-25,26
52922,5-11,196,1998-12-29,Washington,RB,Salvon Ahmed,1998-12-29,26
52932,6-3,260,1998-01-18,North Texas,OLB,Ladarius Hamilton,1998-01-18,26
52934,6-5,246,1997-12-28,Michigan,TE,Sean McKeon,1997-12-28,27
52938,6-6,310,1997-06-04,Texas Tech,T,Terence Steele,1997-06-04,27
52942,6-4,231,1996-09-13,Oregon,TE,Juwan Johnson,1996-09-13,28
52945,5-11,185,1995-07-16,Arizona,CB,Jace Whittaker,1995-07-16,29
52952,6-3,290,1996-09-17,Washington,DE,Benning Potoa'e,1996-09-17,28
52971,6-3,255,,Notre Dame,OLB,Jamir Jones,1998-06-14,26
52980,5-11,188,1998-07-19,Fresno State,FS,Juju Hughes,1998-07-19,26
52991,5-8,180,1998-01-02,Washington,CB,Myles Bryant,1998-01-02,26
53000,5-6,185,1998-01-04,Arizona,RB,J.J. Taylor,1998-01-04,26
53009,6-4,310,1997-01-11,Rice,G,Nick Leverett,1997-01-11,27
53018,6-1,185,1998-06-09,Oklahoma State,CB,A.J. Green,1998-06-09,26
53027,6-5,300,1998-03-18,Florida Atlantic,G,Brandon Walton,1998-03-18,26
53041,6-0,215,1998-06-14,South Carolina,RB,Rico Dowdle,1998-06-14,26
53047,6-5,220,1997-08-20,Georgia,TE,Lawrence Cager,1997-08-20,27
53050,6-3,315,,North Carolina at Pembroke,DT,Domenique Davis,1996-02-28,28
53051,5-10,190,1998-08-06,Utah,CB,Javelin Guidry,1998-08-06,26
53053,6-3,255,1998-04-17,Memphis,DE,Bryce Huff,1998-04-17,26
53054,6-3,215,1998-04-13,Nebraska,CB,Lamar Jackson,1998-04-13,26
53059,6-3,239,1998-05-24,Iowa,ILB,Kristian Welch,1998-05-24,26
53063,6-3,270,1997-10-28,Texas State,G,Aaron Brewer,1997-10-28,27
53068,6-0,195,1998-08-29,Berry,WR,Mason Kinsey,1998-08-29,26
53073,6-3,290,1997-02-28,Florida International,DT,Teair Tart,1997-02-28,27
53074,6-3,215,1997-03-21,Indiana,WR,Nick Westbrook-Ikhine,1997-03-21,27
53079,6-1,255,1997-08-20,Toledo,FB,Reggie Gilliam,1997-08-20,27
53080,5-11,210,,North Carolina,RB,Antonio Williams,1997-10-22,27
53085,6-4,300,1996-06-10,Yale,C,Dieter Eiselen,1996-06-10,28
53098,6-2,204,1998-03-27,Tennessee,WR,Marquez Callaway,1998-03-27,26
53117,5-9,153,,Texas Christian,WR,Kavontae Turpin,1996-08-02,28
53244,5-10,190,,San Diego,WR,Michael Bandy,1997-12-05,27
53315,6-4,245,,Eastern Kentucky,OLB,Aaron Patrick,1996-12-21,28
53430,6-6,220,,Clemson,QB,Trevor Lawrence,1999-10-06,25
53431,6-2,208,,Brigham Young,QB,Zach Wilson,1999-08-03,25
53432,6-4,226,,North Dakota State,QB,Trey Lance,2000-05-09,24
53433,6-6,250,,Florida,TE,Kyle Pitts,2000-10-06,24
53434,6-1,200,,Louisiana State,WR,Ja'Marr Chase,2000-03-01,24
53435,5-10,182,,Alabama,WR,Jaylen Waddle,1998-11-25,26
53436,6-6,325,,Oregon,T,Penei Sewell,2000-10-09,24
53437,6-1,200,,South Carolina,CB,Jaycee Horn,1999-11-26,25
53438,6-2,203,,Alabama,CB,Patrick Surtain,2000-04-14,24
53439,6-1,165,,Alabama,WR,DeVonta Smith,1998-11-14,26
53440,6-3,223,,Ohio State,QB,Justin Fields,1999-03-05,25
53441,6-3,245,,Penn State,OLB,Micah Parsons,1999-05-26,25
53442,6-3,305,,Northwestern,T,Rashawn Slater,1999-03-26,25
53443,6-4,310,,Southern California,G,Alijah Vera-Tucker,1999-06-17,25
53444,6-3,214,,Alabama,QB,Mac Jones,1998-09-05,26
53445,6-4,260,,Tulsa,OLB,Zaven Collins,1999-05-19,25
53447,6-5,266,,Miami,OLB,Jaelan Phillips,1999-05-28,25
53448,6-4,234,,Kentucky,OLB,Jamin Davis,1998-12-12,26
53449,6-0,193,,Florida,WR,Kadarius Toney,1999-01-27,25
53450,6-3,265,,Michigan,DE,Kwity Paye,1998-11-19,26
53451,6-2,207,,Virginia Tech,CB,Caleb Farley,1998-11-02,26
53452,6-5,314,,Virginia Tech,T,Christian Darrisaw,1999-06-02,25
53453,6-2,230,,Alabama,RB,Najee Harris,1998-03-09,26
53454,5-10,200,,Clemson,RB,Travis Etienne,1999-01-26,25
53455,6-1,188,,Northwestern,CB,Greg Newsome,2000-05-18,24
53456,6-2,210,,Minnesota,WR,Rashod Bateman,1999-11-29,25
53457,6-6,270,,Houston,DE,Payton Turner,1999-01-07,25
53458,6-1,190,,Georgia,CB,Eric Stokes,1999-03-01,25
53459,6-7,253,,Miami,DE,Gregory Rousseau,2000-04-05,24
53460,6-5,252,,Penn State,OLB,Odafe Oweh,1998-12-15,26
53461,6-5,262,,Washington,OLB,Joe Tryon,1999-04-30,25
53462,6-2,185,,Georgia,CB,Tyson Campbell,2000-03-17,24
53463,5-9,184,,Mississippi,WR,Elijah Moore,2000-03-27,24
53464,5-10,220,,North Carolina,RB,Javonte Williams,2000-04-25,24
53465,6-1,196,,Oregon,SS,Jevon Holland,2000-03-03,24
53466,6-6,325,,Alabama,G,Landon Dickerson,1998-09-30,26
53467,6-5,310,,Alabama,DT,Christian Barmore,1999-07-28,25
53468,6-6,310,,Oklahoma State,T,Teven Jenkins,1998-03-03,26
53469,6-0,194,,Central Florida,SS,Richie Grant,1997-11-09,27
53471,6-6,308,,Notre Dame,G,Liam Eichenberg,1998-01-19,26
53472,6-2,202,,Texas Christian,FS,Trevon Moehrig,1999-06-16,25
53473,6-1,195,,Kentucky,CB,Kelvin Joseph,1999-11-11,25
53474,6-7,325,,Stanford,T,Walker Little,1999-04-01,25
53476,5-10,180,,Florida State,CB,Asante Samuel,1981-01-06,43
53477,6-5,330,,Notre Dame,G,Aaron Banks,1997-09-03,27
53478,5-9,180,,Purdue,WR,Rondale Moore,2000-06-09,24
53479,6-2,250,,Georgia,DE,Azeez Ojulari,2000-06-16,24
53480,6-5,295,,Texas,G,Samuel Cosmi,1999-02-16,25
53481,6-1,215,,Notre Dame,OLB,Jeremiah Owusu-Koramoah,1999-11-04,25
53482,6-6,299,,North Dakota State,T,Dillon Radunz,1998-03-28,26
53483,6-6,280,,Vanderbilt,DE,Dayo Odeyingbo,1999-09-24,25
53484,6-5,258,,Penn State,TE,Pat Freiermuth,1998-10-25,26
53485,5-9,190,,Western Michigan,WR,D'Wayne Eskridge,1991-02-03,33
53486,5-9,153,,Louisville,WR,Tutu Atwell,1999-10-07,25
53487,6-0,232,,Missouri,ILB,Nick Bolton,2000-03-10,24
53488,6-4,200,,Louisiana State,WR,Terrace Marshall,2000-06-09,24
53489,6-3,242,,Ohio State,OLB,Pete Werner,1999-06-05,25
53490,6-4,273,,Wake Forest,OLB,Carlos Basham,1997-12-16,27
53491,6-5,312,,Ohio State,C,Josh Myers,1998-07-16,26
53492,6-5,316,,Oklahoma,C,Creed Humphrey,1999-06-28,25
53494,6-0,203,,Syracuse,SS,Andre Cisco,2000-03-23,24
53496,6-4,225,,Stanford,QB,Davis Mills,1997-07-31,27
53498,6-4,253,,Texas,DE,Joseph Ossai,2000-04-13,24
53499,6-6,297,,Brigham Young,T,Brady Christensen,1996-09-27,28
53500,6-0,193,,Central Florida,CB,Aaron Robinson,1997-11-10,27
53501,6-2,315,,North Carolina State,DT,Alim McNeill,2000-05-11,24
53502,6-4,278,,Louisiana Tech,DT,Milton Williams,1999-04-06,25
53503,6-3,205,,Minnesota,CB,Benjamin St-Juste,1997-09-08,27
53504,6-2,280,,UCLA,DT,Osa Odighizuwa,1998-08-13,26
53505,6-0,193,,Stanford,CB,Paulson Adebo,1999-07-03,25
53506,6-2,210,,Tennessee,WR,Josh Palmer,1979-12-27,45
53508,6-3,250,,Buffalo,DE,Malcolm Koonce,1998-06-06,26
53509,6-3,223,,Virginia Tech,MLB,Divine Deablo,1998-08-17,26
53510,6-5,253,,Boston College,TE,Hunter Long,1998-08-19,26
53511,6-1,185,,North Carolina,WR,Dyami Brown,1999-11-01,25
53512,6-4,248,,Notre Dame,TE,Tommy Tremble,2000-06-02,24
53513,6-5,270,,Iowa,DT,Chauncey Golston,1998-02-10,26
53514,5-10,215,,Clemson,WR,Amari Rodgers,1989-12-28,35
53515,6-4,310,,Ohio State,G,Wyatt Davis,1999-02-17,25
53517,6-1,215,,Ohio State,RB,Trey Sermon,1999-01-30,25
53518,6-4,222,,Michigan,WR,Nico Collins,1999-03-19,25
53519,6-5,260,,Pittsburgh,OLB,Patrick Jones,1998-09-29,26
53520,6-0,179,,Auburn,WR,Anthony Schwartz,2000-09-05,24
53521,6-1,233,,Georgia,ILB,Monty Rice,1999-01-08,25
53522,6-9,321,,Northern Iowa,T,Spencer Brown,1998-02-28,26
53524,6-5,295,,Notre Dame,C,Robert Hainsey,1998-08-12,26
53526,6-5,245,,Georgia,TE,Tre' McKitty,1993-08-15,31
53527,6-3,320,,Wisconsin-Whitewater,G,Quinn Meinerz,1998-11-15,26
53530,6-3,213,,Syracuse,CB,Ifeatu Melifonwu,1999-05-02,25
53531,6-0,182,,Michigan,CB,Ambry Thomas,1999-09-09,25
53532,6-2,230,,South Carolina,ILB,Ernest Jones,1999-11-22,25
53533,6-0,206,,Southern Methodist,FS,Brandon Stephens,1997-12-29,27
53534,6-3,240,,Ohio State,ILB,Baron Browning,1999-02-19,25
53535,6-3,305,,Southern California,NT,Jay Tufele,1999-07-25,25
53536,5-10,200,,North Carolina,RB,Michael Carter,1999-05-07,25
53537,6-0,190,,San Diego State,CB,Darren Hall,2000-05-02,24
